game,event_slug,condition_id,team0,team1,series_winner,map1_winner,map2_winner,swept,volume_usd,token_id_yes,token_id_no,game_start_utc
lol,lol-bro1-genga-2026-05-05,0x1a5995c556f73816dd36083516495dc7f945877637276e807485ade85ac48b9d,HANJIN BRION Challengers,Gen.G Global Academy,HANJIN BRION Challengers,HANJIN BRION Challengers,HANJIN BRION Challengers,t,180209,83867364788586656907530737856328154562293626443076986448792089859706402897760,48721740131166534201432160661688020383201199041876998084828944741270827033130,2026-05-05T10:40:00Z
cs2,cs2-auryb-lilmix-2026-05-05,0x34f79de0378a7072a7cf1df88fcf73fa20497d9ae51f4e697c969c768e265b2c,Aurora Young Blood,Lilmix,Lilmix,Aurora Young Blood,Lilmix,f,24009,72711978447812191108786603514279154988380970090294956233692529664662165226586,105158344030837407220011250241440506037445466776460217120691586160209855209237,2026-05-05T11:00:00Z
cs2,cs2-tdk-fcf-2026-05-05,0x6ad18fc74bc35e0cb278cf97bec5760e454c3b2eaf6363c8fd5becd68a43c664,TDK,FC Famalicão Esports,TDK,TDK,TDK,t,23445,20273001657424961446385262098259743004362804048090694709189731972102985339078,94456412396618113494108245725398524140558488648129795368124485353661620124674,2026-05-05T11:00:00Z
valorant,val-tyloo-ag1-2026-05-05,0x8c40a166b1fdb99531dca9cfe32747fd86aae1a078cc77653a9b1adb4d752bb3,TYLOO,All Gamers,All Gamers,All Gamers,TYLOO,f,345565,66098105272124871383590337051908179633602541636208001348847012306018604206564,21587649196529714268274647116225101759912677118007688791360362913211311355359,2026-05-05T11:20:00Z
dota2,dota2-nem-rnx-2026-05-05,0xc3138e8eb19f6210b3b98eb56d0833c1ba3672bdb78df6670977d966534385cb,Team Nemesis,REKONIX,REKONIX,Team Nemesis,REKONIX,f,215523,10785495695709251967092395682625922165840318768877742146229985854620284635087,82338198283573022783325619814558692832470772382524615897688862666740077290383,2026-05-05T12:45:00Z
cs2,cs2-inox-zerote-2026-05-05,0x0a899e217cc8a938753dcc7eb06ed8847c6693dce692d23644c2edb663cc294d,INOX Division,ex-Zero Tenacity,INOX Division,ex-Zero Tenacity,INOX Division,f,27963,100124170398050956520754512975641083879531849039291251647790695961755312986543,38534468333054869008103005487896116366678222402245623947653968811342037399641,2026-05-05T13:45:00Z
cs2,cs2-g1-havu-2026-05-05,0x6b4723094523997c37a1f9bbea3c4515d88328ba993b70c0a0a492ba98d2076f,GenOne,HAVU,GenOne,GenOne,GenOne,t,32680,9706341024679959945694622799859452261220001502012704849053355091570772853989,63789943117578642882443108900897047580774247054558021921917153926590047437706,2026-05-05T14:00:00Z
cs2,cs2-wal2-lavked-2026-05-05,0x5029026b92822edb2c5afdcc623f8869338ee356ad7b2e095cd8498870aeaa38,Walczaki,Lavked,Walczaki,Walczaki,Walczaki,t,10901,54804994217235237737411283950669611821581139228093522468264821460909416405068,39783155654210954388152171403579505346657079760060093222248891360897602035027,2026-05-05T14:00:00Z
lol,lol-esb-ot-2026-05-03,0x35f56b86a6c4192ac0793e55e190c7b69ffc4d213d986360f097e30f7cde3885,eSuba,Onion Team,eSuba,eSuba,eSuba,t,21162,37605514359687373050543739079225633921021793145163983196782517936673869143878,86888800292229681190116280122455482197350554764926153535539548529699302930318,2026-05-05T14:10:00Z
lol,lol-bw-dp-2026-05-05,0x18f6d60278c753303a0769720fcd14b0f53b8d6599c092156621e3bc23a31bb8,Bushido Wildcats,Dark Passage,Bushido Wildcats,Bushido Wildcats,Bushido Wildcats,t,58084,106429198906645385821809566469101363964829220049788961786533333502863762116347,91737010173603389808854295631217571208074199908540550071271279756612458619886,2026-05-05T14:30:00Z
dota2,dota2-aim-lynx-2026-05-05,0x185506c282ad2a8644ae0afdfa5d570d3c9bd31f791099d61f3adb0f4f898aee,Aim Possible,Team Lynx,Aim Possible,Aim Possible,Aim Possible,t,6865,42027146128154828110489559448484753207439984271332954179060594221123334226347,8428249987093547313980020848834366148192787064864485975514831350906295090374,2026-05-05T15:00:00Z
lol,lol-es1-ewi-2026-05-05,0xc51a257979ddb8760aec1cb4f48b8f5332807d3d04715345ee3ce988822f5aae,Eintracht Spandau,E WIE EINFACH E-SPORTS,Eintracht Spandau,Eintracht Spandau,Eintracht Spandau,t,80553,78291915627733584398446156020174383936789445422144264081515735860545195503034,8090433761147343018449461234307625438365870391315419642498540481680479416446,2026-05-05T15:00:00Z
lol,lol-oa-doc-2026-05-05,0xd837cef8461384249c970c26e5cd09e63e5a565e17e1c1a0b6178426bfde5fd1,Orbit Anonymo,DOCISK,Orbit Anonymo,Orbit Anonymo,Orbit Anonymo,t,6585,24809855710043821437260902088031851416323961177832154265021545161099262390346,76534535395346691978201657176366932994698910855161132841374209912088677313925,2026-05-05T15:15:00Z
lol,lol-bg2-exe-2026-05-05,0xcfed28856206fd1ac67b51521bc0d3605f1d42d570b6b82dae32367c5bb32b7b,Bohemian Guardians,EXILE esports,EXILE esports,EXILE esports,EXILE esports,t,2255,60875691613892057420886071633618202797432977321722249134498758386759828471205,12314874025805387564661371693336120771421231984475454559657296340085668446381,2026-05-05T15:45:00Z
cs2,cs2-uno-isg-2026-05-05,0x69e085422eb5e7ba4801df5f3605dee2a0e492abf560ae86707071b5bba2df19,UNO MILLE,Isurus,UNO MILLE,UNO MILLE,Isurus,f,171785,88535269460451933575774005183960441252359053934041450708295256145960096785113,82161699264153415721979251357138838352536387862456678443038043159982092822571,2026-05-05T16:00:00Z
dota2,dota2-mouz-1win-2026-05-05,0x3c9aa6de0ea29c69f6b63bc04bc74500afb64eaa6230d778637620d81ac86e88,MOUZ,1win,1win,1win,1win,t,117311,46412052095337849255348506730093627334329833568399170858443408204782139294202,29180221518669756566730056261774036601001056603944282274392340572209824001511,2026-05-05T16:15:00Z
lol,lol-me1-pcific-2026-05-05,0x168d8406043ee6d8d42c2043679ab449a3b236680d9fb1016c7910c934472116,Misa Esports,PCIFIC ,Misa Esports,Misa Esports,Misa Esports,t,31063,90362198703434414757904067845365166973356892496935478230865534576475562222012,81221467255163426072427878682839251213247199053039280322852313099567616024673,2026-05-05T16:40:00Z
cs2,cs2-omega1-unity-2026-05-05,0x25aa29abeb44367992731f30a2d99fa6ee0622d7b59a82e123ed9a9de0b599c9,Omega,UNiTY esports,Omega,Omega,Omega,t,15060,53693946765999596183559758940526986513061566784626136905508209997439755033049,83436231398973815448307186368571665940414289044580692217999541536449745065264,2026-05-05T17:00:00Z
cs2,cs2-sparta-g1-2026-05-05,0x4c451bd3b389b91b4755ce7b78899aad8e70a650b5d04d3a727006bb7c59ab70,SPARTA,GenOne,SPARTA,SPARTA,SPARTA,t,43680,64925382053126399108429420816288116068722084114297388730278694989264266179034,268140096643405359748520819348387465691172206846320680962053718775252013352,2026-05-05T17:00:00Z
lol,lol-big1-use1-2026-05-05,0xcc492ed65637f12666c84ed3de2c61295e6b7d191b0bd4851c9a45a6f0e161ab,BIG,Unicorns Of Love Sexy Edition,BIG,Unicorns Of Love Sexy Edition,BIG,f,174979,26957933987721562791414192412698788716816775453559926114310764403290636659437,41720922524179191198158579278818480149610720517586618622002036350963892381424,2026-05-05T17:00:00Z
lol,lol-znt-dyn1-2026-05-05,0x87ec5e6d27d8850c973e28f0fbb2ab7e394df1044566ba273c14d1ebb4f574fa,ZennIT,Dynasty,Dynasty,Dynasty,Dynasty,t,7945,69530469753455657018652739679774480279481931056546427156155872290748220851125,51690219592779830574709215693793546870469572791899794231307704715747478607981,2026-05-05T17:00:00Z
valorant,val-rbt-bar-2026-05-05,0xf9431069ae60db36ffad029f5b6ef378a5422562f1a64cbb7f6a2849da0d6944,Ramboot Club,Barça eSports,Barça eSports,Barça eSports,Barça eSports,t,12150,87567131085701638673888857688241376230566180030248951244905239526146722519365,11588771270581494627988791131930311391686922567555179807208143676249091383794,2026-05-05T17:00:00Z
lol,lol-fsk-lds-2026-05-05,0x2d808ed2c61eedc27a956119645d9c76a223c541e594574256b5ad1fb63ceddd,Forsaken,Lodis,Forsaken,Lodis,Forsaken,f,73234,60041334391868999338773483078920401889305018660845683378639756914144618031506,41455774078510610054709519103301778629969004844788303207018333500634467181554,2026-05-05T17:50:00Z
lol,lol-mcn-ban2-2026-05-05,0xdef31419b90f3d1e884ceae05512b3945616e87d5f02c460d758e4b7fd7c62f9,mCon esports,The Bandits,mCon esports,mCon esports,The Bandits,f,41949,83473876624204102493930157730249077003298982055146894567709561633502182838182,99377058189048384496174889362114113082399757493954154028065365963911265949007,2026-05-05T18:00:00Z
cs2,cs2-np1-pitsto-2026-05-05,0xe35f79408fbdafe9651e6881f656b59544d500adcab53cb626213b5157e686ed,NeverPlay,Pitstop crew,NeverPlay,NeverPlay,Pitstop crew,f,42866,41086186742155200439690547024607000853630615620100623984293779065222923157587,6620420603835991135700813638168308633659560666269954100832019614397754455568,2026-05-05T18:30:00Z
dota2,dota2-nem-l1ga-2026-05-05,0x9200348b0ec763997c41a5d531966fed5e32e741867721e2b4fb624971f5e1b8,Team Nemesis,L1ga Team,L1ga Team,Team Nemesis,L1ga Team,f,260113,79530173557117354937002884887695779276359230317068497710153982922142537853585,5197310221460644788574611768137337312173455022000773206566351873309268344688,2026-05-05T18:40:00Z
cs2,cs2-paina-r2-2026-05-05,0x7890025f8d91a97a5e89e92569531d80f6746e1eac77cdf73b118c4eeb317b21,paiN Academy,R2 Esports Club,paiN Academy,R2 Esports Club,paiN Academy,f,94312,69846718993364623525728222125049207986357778848749592392037868953967080339755,3065010299381918263780748008814568292124584963167651410323887794732518937278,2026-05-05T19:00:00Z
cs2,cs2-mes1-tlr-2026-05-05,0x6f1d20f7bc8389d5e2b1599f25e9f4e6a3c42efeb00b19d0e86942338fa99e93,Messiah,The Last Resort,The Last Resort,The Last Resort,The Last Resort,t,322,114182908005070605663598575396319762578864395626579750709937411804763511632981,41548410129797629008439489478654950697989399996806200358633995142544241145568,2026-05-05T19:45:00Z
lol,lol-kbm-itz-2026-05-05,0x98fe0ca838dbe251864f770cb61de9b621fe6e1b93b96ef3d94607e407b3996f,KaBuM! Ilha das Lendas,INTZ e-Sports,KaBuM! Ilha das Lendas,INTZ e-Sports,KaBuM! Ilha das Lendas,f,77008,86973239462993919083021292048923381951032174259678697573277023966820502898522,27644218307395845900758263768160552680656052888430080881482951526796273558469,2026-05-05T20:00:00Z
valorant,val-m80-srb-2026-05-05,0x450ab35ef7e2a624ee0522afeefe42ebaf291a67ad38d40919218c6331a992b4,M80,Shopify Rebellion Black,M80,M80,M80,t,80409,113061061374272355375902939748707862461029042572228137331092501711907968098718,26070023384050586363204066560699581152787355895639149205339825092265367028964,2026-05-05T20:00:00Z
valorant,val-d1-fq-2026-05-05,0x49d7b4e00316abcd95374e62bd14d29bcd95c5e7e5238953cf842cd10aeb15b7,Division One,FlyQuest,Division One,Division One,FlyQuest,f,205776,92809470261720864487104286453950661449272608883092390340780225982858181602928,85996929775613087005342329532433553699460456412008547776063541198132792300590,2026-05-05T22:10:00Z
cs2,cs2-bsta-vsc-2026-05-05,0xddff0cc143e93d0f4868beb7da540c144d386cca03a7a69bfb16a5282be8f4e5,BESTIA Academy,Vasco Esports,Vasco Esports,Vasco Esports,Vasco Esports,t,67212,2608125578996108560165245521422611458444046385441989803247506798037851691557,60022033622182316600826579270162690839505534788766584408623333356731975693473,2026-05-05T22:20:00Z
lol,lol-reda-vksa-2026-05-05,0x2727a5ca3caa396ae92b0f8224447c66b5d90eb99f39e04d56ca1aaa33a8a83c,RED Academy,Vivo Keyd Stars Academy,Vivo Keyd Stars Academy,Vivo Keyd Stars Academy,Vivo Keyd Stars Academy,t,35783,113800329895316061079316211097413865124759671524006296732247327452862673000348,110976758286121990746662947168328074136506806504183325237189543125821047645559,2026-05-05T22:35:00Z
dota2,dota2-5sm-iac-2026-05-05,0x9dc3243a88a25398235feb71eaecb66ed911f3e9c11c2daa1a8f5bcde6c6355d,5 Silly Mice,InterActive Philippines,InterActive Philippines,InterActive Philippines,InterActive Philippines,t,3036,71633302220117151945129760482344793556377350598168320572521333433518784293831,90065980698595510487464790631360422768027646948060828762586442535459662830440,2026-05-06T03:15:00Z
cs2,cs2-tnc-lavked-2026-05-06,0x23747123a40f6d445af6a0503137b872daea0b4160028acdb7655372fbbe0f6e,TNC,Lavked,TNC,TNC,TNC,t,16853,109618776673517614892496519485458803339469888784269994123514368140114397579481,6584656458296067667015831940540307055684971480692344869691951445919119607786,2026-05-06T08:00:00Z
lol,lol-gen-ns-2026-05-06,0xcb010f959bbefa1ac6f080956ca600bd0199bc1a3c6bd68970feabe7d5a9f259,Gen.G,Nongshim Red Force,Gen.G,Gen.G,Gen.G,t,765234,46866988163209328821595647650796744314228956803341964107405531500875669777563,23104206753735143717558847699426437879053376485412221535355092391881404331647,2026-05-06T08:00:00Z
lol,lol-uwinks-rg4-2026-05-06,0xb5a86c45883de4723ebd75a10b2ff61ef7010e5b7c41f84c5a4dd320bdb168e1,Uwinks,Rising Gaming,Rising Gaming,Uwinks,Rising Gaming,f,15842,21061556661617038809315281218216971355266101320247662830486659778168996911549,79985707175685559717373989724628188508405531801566002692213838286016983878676,2026-05-06T08:00:00Z
dota2,dota2-enjoyb-ic-2026-05-01,0xcfaeb7ca46cad8510963612ad3ffae49377ac59661a7422773c48d5276faa068,enjoy boys,Inner Circle,Inner Circle,Inner Circle,Inner Circle,t,3824,8820215742637907144606979997983911403128296578158755517872755778286112368044,93078562189005420137226939808048363002983755129090786710375658420567492952075,2026-05-06T09:00:00Z
dota2,dota2-yes-1win-2026-05-06,0x215c3a894d075fcd8e40eaccce4a3eb7481d643625c2778d33bbba9381da3997,Yellow Submarine,1win,Yellow Submarine,Yellow Submarine,Yellow Submarine,t,157531,17556143800496468393815887411208885452471197747146506257455028571642518382099,93284586066911485521885025906240818767378175797066786903375235022934785398452,2026-05-06T09:00:00Z
lol,lol-gz-cfo-2026-05-06,0x1d59f710d42c70bc61ff7320712e5af13157513c80773da1ac114bd5c1cdfd9f,Ground Zero Gaming,CTBC Flying Oyster,CTBC Flying Oyster,Ground Zero Gaming,CTBC Flying Oyster,f,69894,16034786540218651853248864126620281037359073722541220221915428391003296358440,13550331108491272591950196029639478282211423890134837762780704872300520248427,2026-05-06T09:00:00Z
lol,lol-shg-mvk-2026-05-06,0x88d020b09c5214772fe937cf2ae19386956a658797bc045525b13fdd0fdb9f52,Fukuoka SoftBank Hawks Gaming,MVK Esports,Fukuoka SoftBank Hawks Gaming,Fukuoka SoftBank Hawks Gaming,Fukuoka SoftBank Hawks Gaming,t,57481,27221442402305635453701171242936486312738630992692368905414597465921761492296,110842076974328229481552741781898384457004301815661924460649810037592948048198,2026-05-06T09:00:00Z
lol,lol-we-ig1-2026-05-06,0x6a1deaf8912e8715074a98f967abac6ab4ba49db6376efe3fa2ed6d5c9ad30bd,Team WE,Invictus Gaming,Team WE,Team WE,Invictus Gaming,f,774063,37564013314694595813350510260664366891016219557775568495044257426680336793469,82298222646539688916812622041541488397930237842670617753002674467279328404294,2026-05-06T09:00:00Z
cs2,cs2-drama-forzer-2026-05-06,0xe4684c26b87463364a490ec13c59d7aae92c71943e7ded6cc54e0d978b2b8c41,Drama eSports,FORZE Reload,FORZE Reload,FORZE Reload,Drama eSports,f,14746,27317967263783255258461131684607991456959873581581471408157940414344601246009,97205711747081223240342093325217372148272983550377902998716726419504359392272,2026-05-06T09:30:00Z
cs2,cs2-mis-sta6-2026-05-06,0xd72dbc8e21348fdbc0a7a411154b69881b360da5d8e52d332c763142955b0ad5,Misa Esports,STATE,Misa Esports,Misa Esports,Misa Esports,t,2976,73219360741759491870343358339507666396800521646873002222458401071017662751676,46238302091700202561656862451277688698715997556837699158768812633565928728992,2026-05-06T10:30:00Z
lol,lol-hle1-dnf-2026-05-06,0xb89d09b6de27723bc8ed2ff624585911629c2f6108af25b2de3f844140dc9075,Hanwha Life Esports,DN SOOPers,Hanwha Life Esports,Hanwha Life Esports,Hanwha Life Esports,t,228048,16645076756928630549264445473537293628108183024575888687836237446952090331106,53038472276989057597447243718397983580741950623846265197559536682042548013610,2026-05-06T10:30:00Z
cs2,cs2-wal2-inox-2026-05-06,0x1ce6eae1e42e8fe60504634637ff1339e9d2484d8cc0e8e236822869a2aa013f,Walczaki,INOX Division,Walczaki,Walczaki,INOX Division,f,115971,99260428322836515258556779077942519677589380063241289956114018787014733094517,48433955711476745793148604111505334276923535278479728609962876144731388789798,2026-05-06T11:00:00Z
cs2,cs2-zerote-benche-2026-05-06,0xd93c4b0b53a5b390083b7ab27333211d767414faa0eaec18ca9c3c647bff2f6d,ex-Zero Tenacity,Benched gods,Benched gods,Benched gods,Benched gods,t,29529,58737335098605775955193119220987809457696272310756300195438637514062500246355,14954954917475409717705275403303314034168878111852977731131957169043430702990,2026-05-06T11:00:00Z
lol,lol-rck-arb1-2026-05-06,0xc960fa354fee43571b7b4c8b7adde75ed794b2035cf9bb32866b62e43391241e,RAYN Clocks,Arneb,Arneb,Arneb,Arneb,t,5749,38803269728023389394249714429492044488280155613565320937020287606070764517570,37202899077377518778433497663897951483048610348988298503209115698927414740266,2026-05-06T11:00:00Z
lol,lol-tes-jdg-2026-05-06,0x7e65fc4e5d8b99a182b56e1913583fcd77488174191c422059238d708ffbe0be,Top Esports,JD Gaming,JD Gaming,JD Gaming,Top Esports,f,1102292,13071819659085261691051638053856438600460186799374783783210568865625730565006,53899512364485301086885698467507505267196191695034912369727560703522563567651,2026-05-06T12:00:00Z
dota2,dota2-nem-z10-2026-05-06,0xe749a3774e36c0add2c61c5e8cbae419823daea76d513067fe93f60327c40ec1,Team Nemesis,Zero Tenacity,Team Nemesis,Team Nemesis,Zero Tenacity,f,256479,97126374909281350866614555753357090109906407014050898498149936399339092889717,57597306756159792948068511788712482863593707923333439280211182881640795265660,2026-05-06T12:20:00Z
cs2,cs2-aab-g1-2026-05-06,0x8daa513344f663b69dfe0b77c0ea15515b7a1cb3f8bfe1c4d66a591d5a816f5f,AaB Esport,GenOne,AaB Esport,GenOne,AaB Esport,f,40849,99408631538535288154493289176009364669268692137982553355924727938745676892808,32771531151061605499173245055412834167924768813868360283980197716601497099896,2026-05-06T14:00:00Z
cs2,cs2-cs1-ast-2026-05-06,0xe7d63821ae840e04f7a40ffb78391efefafff37199691adc9b71000056adefeb,CYBERSHOKE Esports,ASTRAL,CYBERSHOKE Esports,CYBERSHOKE Esports,ASTRAL,f,27682,38386852635273312769123789243603224572361294047250955148606180064435464590469,93666814112933488006898072271325633169839184724670121069995366650638646128860,2026-05-06T14:00:00Z
cs2,cs2-lavked-unity-2026-05-06,0x91e2fe45abddd7be9ed0ed63785bbf80f26f8a1061f264888c1dbbc884bb880a,Lavked,UNiTY esports,Lavked,UNiTY esports,Lavked,f,73171,11419922113345625000767577243346470034892432160283840852140609332065985225577,106279832335566172264518426456104492299817663398925638181367892210505144587014,2026-05-06T14:15:00Z
lol,lol-phx2-su-2026-05-06,0x291d822b74336e09cf032718b9c8031e9b517d8cc9ba771a7c763bd9133601a9,Team Phoenix,SU Esports,SU Esports,SU Esports,SU Esports,t,19510,14331203475928857143954998225743830355394730562333850996941386117340932273981,65209951559063677905495468549833769398741183297665986854085804151579929798557,2026-05-06T14:30:00Z
